listingId,url,title,date,datetime,price,location,propertyType,rooms,superficy,description
1145471752,https://www.leboncoin.fr/ventes_immobilieres/1145471752.htm?ca=12_s,Beau 2 pieces QUARTIER BASTILLE,2017-06-06,Mise en ligne le 6 juin à 15:21,259 000 €,Paris 75011,Appartement,2,25 m,"2 pièces et dépendances au dessus de l'appartement (comble aménager 5 m2) avec coin cuisine sdb, salon et chambre quartier très rechercher proche bastille et tous commerces, travaux récent.,ÉTUDIONS TOUTES PROPOSITIONS,message important et ferme : agences et intermédiaire s'abstenir!,AGENCE S'ABSTENIR AUCUNE INSISTANCE NE SERA ACCEPTER,DEPOT DE PLAINTE AU TRIBUNAL D'INSTANCE POUR TOUTE HARCÈLEMENT,premier contact par mail"
1145741240,https://www.leboncoin.fr/ventes_immobilieres/1145741240.htm?ca=12_s,Appartement 3 pièces 77 m²,2017-06-06,Mise en ligne le 6 juin à 17:36,929 000 €,Paris 75005,Appartement,3,77 m,"3 PIECES RENOVEES SUR COUR,Quartier Luxembourg, dans un immeuble  de standing 1910, 3 pièces (77 m²) en rez-de-chaussée sur cour offrant une entrée, desservant un espace de vie (30 m²) avec cuisine américaine, 2 chambres, 1 salle de bain, Wc séparé. Belle hauteur sous plafond. Dressing. Gardienne. Cave. POSSIBILITE PROFESSION LIBERALE. Métro : Clunny La Sorbonne. Contact REZ- DE ***: 06 63 32 64 15 dont 3.91 % honoraires TTC à la charge de l'acquéreur.,Référence annonce : 171875R7,Le prix indiqué comprend les honoraires à la charge de l'acheteur : 3,91% TTC du prix du bien hors honoraires,Prix hors honoraires : 894 000 €"
1145540961,https://www.leboncoin.fr/ventes_immobilieres/1145540961.htm?ca=12_s,Charonne-39m²,2017-06-06,Mise en ligne le 6 juin à 17:30,400 000 €,Paris 75011,Appartement,2,40 m,"Metro ledru Rolin, bel immeuble ancien, immeuble sans travaux.,F2 rue de Charonne, bon état général, sans travaux a prévoir. Comprenant 1 chambre sur rue et un living sur rue. Kitchenette .,WC et salle d eau séparée."
1145559065,https://www.leboncoin.fr/ventes_immobilieres/1145559065.htm?ca=12_s,Michel ange - 4 pieces + 2 terrasses + cave,2017-06-06,Mise en ligne le 6 juin à 18:03,740 000 €,Paris 75016,Appartement,4,118 m,"MICHEL ANGE - METRO PORTE DE ST.CLOUD - Dans un bel immeuble 1930 appartement très calme de 4 PIECES avec belle hauteur sous plafond + 2 TERRASSES , la surface utilisable est de 118 m2. La superficie CARREZ est de 73 m2 en rdc avec DEUX EXTERIEURS, une terrasse de 30m2 coté salon et une autre terrasse de 15,19 m2 coté bureau ou chambre. Salle de bains et douche avec fenêtre , wc indépendant avec fenêtre. Cave. Commerces, restaurants, marché, transports (métro, bus, taxis, vélib, autolib), parc etc… 06.89.15.95.99 NE DONNERA PAS DE SUITE A TOUS PROFESSIONNELS"
1145741296,https://www.leboncoin.fr/ventes_immobilieres/1145741296.htm?ca=12_s,Appartement 2 pièces 52 m²,2017-06-06,Mise en ligne le 6 juin à 19:20,379 000 €,Paris 75013,Appartement,2,52 m,"2 pièces lumineux dans un immeuble récent, jardinière,L'adresse NOVAE Paris 13ème vous présente dans une agréable copropriété de 2001, ce joli 2 pièces sans aucun vis à vis, , jardinière 4 m²  pour planter vos fleurs ! Fonctionnel et exposé plein sud, il est composé d'une lumineuse pièce de vie, cuisine américaine, chambre avec volet roulant électrique,  SDB, WC séparés, dressing. Cave et possibilité parking au sous sol, métro ligne 14 ou tramway à moins de 5 min à pied, quartier animé et agréable à vivre... Copropriété de 54 lots    Charges annuelles : 2200 euros.,Référence annonce : AL629,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 54,Charges prévisionnelles annuelles : 2200 €"
1145604687,https://www.leboncoin.fr/ventes_immobilieres/1145604687.htm?ca=12_s,Studio au Père Lachaise - PARIS 11e,2017-06-06,Mise en ligne le 6 juin à 19:22,166 168 €,Paris 75011,Appartement,1,16 m,"Dans secteur recherché, haut de la rue du Chemin Vert, à 200 m du métro Père Lachaise (lignes 2 et 3), nombreux commerces, au 3e étage, sans ascenseur, au calme, côté cour, expo Sud Ouest, studio 16,83 m², salle eau avec fenêtre. Possibilité aménagements avec le dressing. DPE vierge car vide depuis plusieurs années.,Prix : 160 000 € + commission : 6 168 € TTC (3,86 %) à la charge de l’acquéreur = 166 168 €,Charges mensuelles : 64 € - TF : 121 €,Visite le jeudi 22 juin 2017, sur RDV.,Tél. 06 80 06 17 62 (HR)"
1145718548,https://www.leboncoin.fr/ventes_immobilieres/1145718548.htm?ca=12_s,Appartement 4 pièces 84 m²,2017-06-06,Mise en ligne le 6 juin à 18:29,819 000 €,Paris 75009,Appartement,4,84 m,"SAINT-GEORGES - APPARTEMENT FAMILIAL,Beaucoup de charme pour cet appartement traversant de 4 pièces avec parquet, en bon état, bien agencé, beaux volumes, dans un bel immeuble ancien pierre de taille, sécurisé par digicode et interphone, dans un quartier vivant.,Il comprend une entrée, un double-séjour, 2 chambres au calme, une cuisine équipée, une salle d'eau, un WC séparé, placards et est vendu avec une cave.,Dans un quartier comptant de nombreux commerces, à proximité des Métros lignes 12 et 13 et du RER E.,Réf. 207383,Référence annonce : 15438883,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 29,Charges prévisionnelles annuelles : 2280 €"
1145718541,https://www.leboncoin.fr/ventes_immobilieres/1145718541.htm?ca=12_s,Appartement 2 pièces 40 m²,2017-06-06,Mise en ligne le 6 juin à 20:04,850 000 €,Paris 75006,Appartement,2,40 m,"appartement calme  40 m² saintgermain des prés,IMMEUBLE  DE STANDING PARIS 6EME APPARTEMENT  très bien situé., entièrement T2 jamais habité ,  dans le 6ème arrondissement   , architecture contemporaine ,  calme avec beaucoup de luminosité ,  Au 4éme étage,   T  surface de 42 m², comprenant   une entrée, séjour cuisine, une chambre, une salle d'eau, une cave ,   petite résidence de   22 appartements, du studio au 6 pièces duplex.    à proximité des grands magasins comme le Le Bon Marché Rive Gauche  , Lvmh    , Louis Vuitton à deux pas de tous commerces,hôtels de luxes , Lutetia et restaurants gastronomiques ,   superbe  investissement sur Paris 6éme. Honoraires à la charge du vendeur,Référence annonce : 748971003-80"
1145718740,https://www.leboncoin.fr/ventes_immobilieres/1145718740.htm?ca=12_s,Appartement 3 pièces 67 m²,2017-06-06,Mise en ligne le 6 juin à 19:50,565 000 €,Paris 75013,Appartement,3,67 m,"Paris 13ème. Appartement 3 pièces d'une superficie de 68m² plus un balcon situé en étage élevé avec ascenseur comprenant : entrée, cuisine équipée, séjour, 2 chambres, salle de bains, dégagement avec placards, wc. Toutes les pièces à vivre ont un accès au balcon. Calme, lumineux, sans vis à vis. Vue sur Paris et ses monuments. Cave, Parking sous-sol. Proche métro ligne 6. Immeuble surveillé 24h/24, gardiens, interphone.,Réf: 207384,Référence annonce : 15445119,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 298,Charges prévisionnelles annuelles : 4425 €"
1145678662,https://www.leboncoin.fr/ventes_immobilieres/1145678662.htm?ca=12_s,4 pieces lumineux au calme et cadre verdoyant,2017-06-06,Mise en ligne le 6 juin à 21:54,910 000 €,Paris 75016,Appartement,4,93 m,"Dans une copropriété de standing de 1957 (façade pierres) avec double ascenseur, un bel appartement au 4ème étage lumineux, ensoleillé dans un cadre verdoyant et calme avec une vue dégagée exceptionnelle sur une voie privée (Villa de la Réunion avec en perspective La Tour Eiffel).,L'appartement d'une superficie de 93,2 m2 surface dont 89,2 m2 surface loi Carrez + 4 m2 loggia se compose d'une entrée de 9,4 m2 d'un double séjour de 29.2 m2, d'une cuisine de 10,9 m2 (possibilité de faire une cuisine ouverte), de deux chambres (12 et 14 m2), d'une salle de bains de 6,5 m2 et d'un wc séparé. L'ensemble des vues de l'appartement est orienté vers un parc privé. ,Visiophone et gardienne.,L'appartement dispose également d'une cave saine de 6 m2. ,Stationnement gratuit possible au sein de la Villa de la Réunion.,Le ravalement sur rue programmé en 2017 a été réglé par les propriétaires actuels.La chaudière de l'immeuble date de 2014.,Pas de gaz au niveau de l'appartement,Sectorisation : Lycée et collège Jean-Baptiste Say ,Proche de différentes écoles maternelle et primaire.,A proximité immédiate des transports : métro 9 (Michel-Ange Molitor), 10 (Chardon Lagache) et Bus 62 (direct Beaugrenelle), tramway au Pont Garigliano,Proximité commerces (avenue de Versailles, et Village d'Auteuil), Jardin Sainte Perrine, Bois de Boulogne (Porte d'Auteuil), clinique Jouvenet, stade, piscine Molitor...,Charges : 310 euros/mois.,Taxe foncière : 1325 euros.,Agences, mandataires, professionnels et diagnostiqueurs : merci de ne pas me contacter."
1145653259,https://www.leboncoin.fr/ventes_immobilieres/1145653259.htm?ca=12_s,Très bel appartement T3 64 m² Paris 14E 75014,2017-06-06,Mise en ligne le 6 juin à 21:02,780 000 €,Paris 75014,Appartement,3,64 m,"Bel appartement au 6e étage avec ascenseur, au calme. ,Refait à neuf par architecte, isolation thermique et phonique, décoration soignée, beaux matériaux, douche à l'italienne en mosaïque, dix fenêtres. ,Cuisine équipée, salon, une chambre avec grand dressing...,Quartier d'exception, tout près du jardin du Luxembourg, le métro Vavin à vos pieds. ,14ème limite 6ème,Très bel immeuble. ,Idéal personne seule ou couple. ,Agences s'abstenir."
1145654090,https://www.leboncoin.fr/ventes_immobilieres/1145654090.htm?ca=12_s,"Butte Bergeyre 75019, 96 m², 630 000 € FAI",2017-06-06,Mise en ligne le 6 juin à 21:03,630 000 €,Paris 75019,Appartement,3,96 m,"Exclusivité. Buttes-Bergeyre, A proximité du parc des Buttes Chaumont et de Belleville, dans un immeuble des années 30. Loft en rez-de-jardin avec une grande terrasse exposée plein sud., Les 96 m² se composent d'un vaste espace avec cuisine ouverte, d'une chambre et d'une salle de bains spacieuses, d'un bureau ou d'une 2ème chambre et d'une buanderie. Calme, Usage habitation (commercial possible), Digicode et interphone, emplacement à vélos., Visites sur rdv., Plus de détails sur le site internet dédié au bien. ww w .manderleyedgar. co m"
1145763728,https://www.leboncoin.fr/ventes_immobilieres/1145763728.htm?ca=12_s,Appartement 5 pièces 123 m²,2017-06-07,Mise en ligne le 7 juin à 08:05,1 395 000 €,Paris 75003,Appartement,5,123 m,"Appartement 123m² Paris,Rare appartement familial haut-Marais, Paris 75003, proche Arts et Métiers et Rambuteau.,Bel immeuble 18ème, deuxième étage par escalier de réception. ,5 pièces, 123 m² pondérés (112 m² Carrez + 22 m² de mezzanines maçonnées dans les chambres), hauteur sous plafond 3,30, orientation principale sud.,Bon plan aucun espace perdu, très clair, charme, poutres, cheminées, possibilité de créer un studio avec entrée séparée, nombreux rangements, cave.,Séjour 37m2 cuisine ouverte, 4 grandes chambres, grande salle-de-bain (baignoire + douche). ,Appartement ultra calme, au coeur d'un quartier très animé : Beaubourg à 5 minutes à pied, Hotel de Ville à 10 minutes, République à 10 minutes, Les Halles à 10 minutes... ,Visite possible semaine et et week-end.,Référence annonce : 15616"
1123318417,https://www.leboncoin.fr/ventes_immobilieres/1123318417.htm?ca=12_s,Appartement 2 pièces 52 m²,2017-06-07,Mise en ligne le 7 juin à 08:18,419 000 €,Paris 75012,Appartement,2,52 m,"Appartement,PARIS XIIème - Cours de Vincennes M° Porte de Vincennes,Grand 2 pièces de 52m² au 3ème étage,Immeuble en parfait état avec gardien de 1992,Beau sejour de 26m² - possibilité de cuisine US,Toutes les commodités au pied de l'immeuble Le bien est soumis au statut de la copropriété , la copropriété comporte 70 lots , la quote-part budget prévisionnel charge vendeur (dépenses courantes) est de 1 500,00 euros/an.  Honoraires à la charge du vendeur.  Vous pouvez consulter les barèmes d'honoraires à l'adresse suivante : ***/nos-agences/30954/paris-19/nos-tarifs/vente,Référence annonce : TAPP70775"
1145720575,https://www.leboncoin.fr/ventes_immobilieres/1145720575.htm?ca=12_s,Grand studio avec parking paris 19eme,2017-06-06,Mise en ligne le 6 juin à 23:49,235 000 €,Paris 75019,Appartement,1,37 m,"Idéal premier achat:,Grand studio de 37 m2 entièrement refait à neuf (électricité, plomberie,isolation) comprenant une pièce à vivre de 24 m2, un coin cuisine semi ouvert, un grand wc avec possibilité de faire une salle d'eau. Studio situé au rez de chaussé dans une petite copropriété , faibles charges trimestrielles.,Idéal pour profession libérale ou habitation.,Situé à deux pas des stations télégraphe et porte des lilas, station de tramway ""hôpital robert Debré"" à 2 mn à pied. Facilité d'accès au périphérique. Studio vendu avec une place de parking située en rez de chaussé.,Prix : 235 000 euros."
1145728364,https://www.leboncoin.fr/ventes_immobilieres/1145728364.htm?ca=12_s,Studio 13 m2 - au pied du métro Tolbiac,2017-06-07,Mise en ligne le 7 juin à 00:48,142 000 €,Paris 75013,Appartement,1,13 m,"Au pied du métro Tolbiac dans le plus bel immeuble de l'avenue d'Italie, beau studio de 13m² situé au calme et orienté EST.  Nombreaux commerces. Situé au dernier étage avec ascenseur.  Comporte une petite entrée distribuant une pièce de vie, un coin cuisine et une salle d'eau (lavabo, WC et douche). Idélament situé, calme et très lumineux (vue dégagée)."
1146034896,https://www.leboncoin.fr/ventes_immobilieres/1146034896.htm?ca=12_s,Appartement 4 pièces 98 m²,2017-06-07,Mise en ligne le 7 juin à 08:55,790 000 €,Paris 75011,Appartement,4,98 m,"APPARTEMENT 4 pièces,EXCLUSIVITE - A 400m du METRO CHARONNE - Appartement 4 pièces de 98 m2 donnant sur une large terrasse de 9 m2 EXPOSITION SUD. Profitez d'un appartement fonctionnel bénéficiant d'une double exposition. Lumineux avec une belle entrée de lumière. Le séjour donne sur une agréable terrasse de 9 m2 avec une vue agréable sur une ouverture, les chambres offrent une vue dégagée et totalement au calme sur jardin. Il se compose d'une entrée avec rangement; d'un séjour de 37 m2 lumineux et possibilité cuisine ouverte ou fermée (Au choix) donnant sur une jolie terrasse de 9 m2, de deux chambres de 16m2  et de 13m2 avec des placards, et une troisième chambre possible de 8,30m2 ou de 15 m2 (A définir),  une salle de bain de 5,28m²; une salle d'eau de 1,80m2 et des WC indépendant. DOUBLE VITRAGE NEUF.  Copropriété bien tenue, gardien, et appartement au calme. - Au 2e étage avec ascenseur et situé dans un immeuble semi récent de standing. Possibilité d'agencement avec un double séjour de 37 m2 + 3eme Chambre. TRAVAUX à prévoir et avec de nombreuses possibilités d'agencement. Quartier recherché proche du métro Charonne. Chauffage collectif au Gaz. Une cave est inclue dans le lot. PROJECTION 3D Disponible à l'agence. DPE VIERGE -   Possibilité de louer ou acheter une place de parking dans l'immeuble.,Référence annonce : 751003A01246,Les honoraires sont à la charge du vendeur,A propos de la copropriété :,Nombre de lots : 229,Charges prévisionnelles annuelles : 3600 €"
1145850953,https://www.leboncoin.fr/ventes_immobilieres/1145850953.htm?ca=12_s,Appartement 3 pièces 59 m²,2017-06-07,Mise en ligne le 7 juin à 10:02,505 000 €,Paris 75011,Appartement,3,59 m,"Métro Saint Ambroise , 3 piéces,Métro Saint Ambroise/Parmentier dans secteur recherché , appartement de 59m2 se trouvant dans un immeuble ancien au 3ème étage sans ascenseur , composé d' une entrée, d 'un séjour, d'une salle à manger avec cuisine ouverte (possibilté de transformer la pièce en chambre ), d' une grande chambre, d une salle de douche avec w.c . Quelques travaux à prevoir . Appartement clair, charges faible . vendu avec une cave . A voir .,Référence annonce : VAP430030979,Prix hors honoraires : 505 000 €"
1123170194,https://www.leboncoin.fr/ventes_immobilieres/1123170194.htm?ca=12_s,Appartement 7 pièces 237 m²,2017-06-07,Mise en ligne le 7 juin à 09:11,2 100 000 €,Paris 75017,Appartement,7,237 m,"7 PIECES - 5 CHAMBRES - 75017 - AV NIEL - POSSIBILITÉ PROFESSION,PARIS 75017 - AVENUE NIEL - 7 PIECES / 5 CHAMBRES - POSS PROFESSION LIBÉRALE Dans un très bel immeuble Pierre de taille début XXème d'excellent standing. Au rez de chaussée, superbe entrée en rotonde, double réception d'angle de 60m², 5 grandes chambres, cuisine dinatoire, salle de bains, salle d'eau avec toilettes, deux wc séparés, dressing, buanderie, rangements. Deux caves. GRAND STANDING - CHARME DE L'ANCIEN - PARQUET - MOULURES - CHEMINÉES - BEAUX VOLUMES - 3M DE HAUTEUR SOUS PLAFOND - TRÈS BON ÉTAT - REFAIT NEUF PAR ARCHITECTE EN 2010 - PRESTATIONS DE QUALITÉ - CLAIR - EXCELLENTE SITUATION GÉOGRAPHIQUE RECHERCHÉE- POSSIBILITE 6 CHAMBRES Prix : 2.100.000 euros POSSIBILITÉ PROFESSION LIBÉRALE,Référence annonce : 622,Les honoraires sont à la charge du vendeur"
1145808066,https://www.leboncoin.fr/ventes_immobilieres/1145808066.htm?ca=12_s,4 pièces de caractère dans un bel immeuble,2017-06-07,Mise en ligne le 7 juin à 10:24,980 000 €,Paris 75012,Appartement,4,99 m,"Avenue Ledru Rollin. Au 2nd étage d'un très bel immeuble en pierre de taille avec ascenseur, un magnifique appartement plein de charme et de caractère. Inondé de soleil, décoré avec un goût certain,  il se compose d'une galerie d'entrée, d'un salon, d'une salle à manger, d'une jolie cuisine, de deux chambres, d'une salle de bains, d'un wc et de nombreux placards."
1145780870,https://www.leboncoin.fr/ventes_immobilieres/1145780870.htm?ca=12_s,Appartement avec toit-terrasse panoramique 360°,2017-06-07,Mise en ligne le 7 juin à 09:21,1 290 000 €,Paris 75017,Appartement,4,111 m,"EXCLUSIVITE - QUARTIER ARGENTINE / ST-FERDINAND / TERNES - EXCEPTIONNEL: COMME UNE MAISON EN HAUT D'UN IMMEUBLE, UN APPARTEMENT EN DUPLEX AVEC VERANDA, TERRASSE (14,39 m²), ET TOIT-TERRASSE 360° (37,12 m²), AU CALME ABSOLU ET TRES ENSOLEILLE DES DERNIERS ETAGES AVEC ASCENSEUR D'UN IMMEUBLE MODERNE OFFRANT UNE VUE PANORAMIQUE SUR LES TOITS ET MONUMENTS DE PARIS (Tour Eiffel, Arc de Triomphe, Sacré Coeur): 147.88 m² dont 88.46 m² loi Carrez, 3.20 m² hors loi Carrez et 56.22 m² d'espaces extérieurs - Multi-exposition - Rénovation et matériaux de qualité par architecte d'intérieur - 1 salon avec vestiaire à l'entrée - 1 salle à manger sous véranda - 1 cuisine séparée ou ouverte selon votre désir - 1 grande chambre - 1 dressing (transformable en petite 2ème chambre) - 2 salles de bains dont 1 véritable espace de bien être avec cheminée - 2 WC - 1 buanderie - 2 caves (5 et 11 m²) - Eau chaude et chauffage inclus dans charges - Digicode / Interphone - Place de parking louable à proximité - Proche écoles, commerces, lieux de sorties et transports (métro lignes 1, 2 - RER C - bus) - UN BIEN VERITABLEMENT UNIQUE."
1145817366,https://www.leboncoin.fr/ventes_immobilieres/1145817366.htm?ca=12_s,Appartement 2 pièces 47 m²,2017-06-07,Mise en ligne le 7 juin à 10:39,410 000 €,Paris 75015,Appartement,2,47 m,"JOLI DEUX PIECES EN ETAGE,JOLI 2 PIECES DANS UN IMMEUBLE ANCIEN. Dans une rue calme, nous vous proposons un appartement de 47,35m² au 2ème étage sur cour d'un immeuble pierres et briques. L'appartement comprend un séjour d'environ 19m², une cuisine indépendante (poss. US avec un échange cuisine / salle de bains), une chambre, une salle de bains, WC séparés. Vendu avec une cave. CALME / CHARME DE L'ANCIEN / BEAUX VOLUMES / LUMINEUX,Référence annonce : 1175353,A propos de la copropriété :,Nombre de lots : 28,Charges prévisionnelles annuelles : 1482 €"
1145817036,https://www.leboncoin.fr/ventes_immobilieres/1145817036.htm?ca=12_s,Appartement 1 pièce 8 m²,2017-06-07,Mise en ligne le 7 juin à 10:54,81 500 €,Paris 75018,Appartement,1,8 m,"Studette- dernier étage-Square Carpeaux,Foncia vous propose en exclusivité une chambre de bonne de 8,70m2 et de 22,30m3 de Volume Habitable,  square carpeaux au 7 ème étage sans vis à vis.,contact 06.69.68.28.75,Référence annonce : 1175251,A propos de la copropriété :,Nombre de lots : 25,Charges prévisionnelles annuelles : 888 €"
1145345772,https://www.leboncoin.fr/ventes_immobilieres/1145345772.htm?ca=12_s,STUDETTE- Passy,2017-06-06,Mise en ligne le 6 juin à 11:27,155 000 €,Paris 75016,Appartement,1,15 m,"Studette de 14,61m2, situé au premier étage avec ascenseur, kitchenette équipée, multiples rangements, salle d'eau avec douche et wc sur le palier, sanibroyeur. Possibilité de vente meublée."
1146225601,https://www.leboncoin.fr/ventes_immobilieres/1146225601.htm?ca=12_s,Appartement 3 pièces 64 m²,2017-06-07,Mise en ligne le 7 juin à 11:17,575 000 €,Paris 75016,Appartement,3,64 m,"Vente Appartement 3 pièces,I@D France - Luc GARRIGOU-GRANDCHAMP (06 64 32 97 03) vous propose : Porte d'Auteuil, à 2 minutes à pied du métro dans un immeuble en pierre, de belle facture, appartement au quatrième et dernier étage avec ascenseur. Vue dégagée et parfaitement ensoleillée. Vendu loué (1650 CC) avec un bail courant jusqu'en octobre 2019.,La présente annonce immobilière vise 1 lot principal situé dans une copropriété formant 12 lots au total ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d'environ 409 € par mois (soit 4908 € annuel) déclaré par le vendeur.Honoraires d'agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 323 et GES F indice 75. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Luc GARRIGOU-GRANDCHAMP (ID 19202), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de PONTOISE sous le numéro 821414968.,Référence annonce : 435715,A propos de la copropriété :,Nombre de lots : 13,Charges prévisionnelles annuelles : 4908 €"
1146229184,https://www.leboncoin.fr/ventes_immobilieres/1146229184.htm?ca=12_s,Appartement 3 pièces 72 m²,2017-06-07,Mise en ligne le 7 juin à 11:38,595 000 €,Paris 75015,Appartement,3,72 m,"Appartement Paris 3 pièce(s) 72 m2,Paris XV- Votre agence Orpi vous propose ce spacieux 3 pièces de 72m² à proximité du Métro LOURMEL. En très bon état il offre un beau séjour, une cuisine indépendante équipée, deux chambres, trois dressings, une salle d'eau et un wc. Un balcon filant dessert toutes les pièces. Faites vite !. ,Copropriété de  lots Charges annuelles : 3588 euros. 595000 euros Honoraires à la charge du vendeur.,Référence annonce : E0LEHZ"
1145853900,https://www.leboncoin.fr/ventes_immobilieres/1145853900.htm?ca=12_s,Studio paris 7ème,2017-06-07,Mise en ligne le 7 juin à 11:42,497 000 €,Paris 75007,Appartement,1,38 m,"Paris 7ème Studio de 38 m2, au 4ème étage avec ascenseur, sur cour arborée, calme et lumineux, rue du Général Bertrand, proche de l’hôpital Necker et de l’avenue de Breteuil, métro Duroc ou Sèvres-Lecourbe, 1 salon/chambre avec cuisine américaine, 1 grand dressing, 1 salle de bain, 1 WC séparé."
1143149266,https://www.leboncoin.fr/ventes_immobilieres/1143149266.htm?ca=12_s,Appartement familial,2017-06-01,Mise en ligne le 1 juin à 15:04,570 000 €,Paris 75013,Appartement,3,67 m,"Cause départ, nous vendons un appartement composé d'un double séjour très lumineux, 2 chambres une SDB avec baignoire, 2 couloirs avec dressing toilettes séparées et cuisine spacieuse et équipée.  Une cave sécurisée. Le tout au 5ème étage d'une jolie résidence donnant sur 2 rues (Brillat-savarin et Amiral mouchez) avec de beaux espaces verts et toutes commodités aux alentours. École et collège à 50m, parc Monsouris à 300m. Idéal pour famille avec enfants. CURIEUX et AGENCES s'abstenir. Merci"
1123560286,https://www.leboncoin.fr/ventes_immobilieres/1123560286.htm?ca=12_s,Appartement 3 pièces 63 m²,2017-06-08,Mise en ligne le 8 juin à 08:04,466 200 €,Paris 75018,Appartement,3,63 m,"REFERENCE ANNONCE : 160922-6003 - VIAGER OCCUPE (FEMME DE 71 ANS),BOUQUET : 100.000,00 € / RENTE :1.100,00 €,+ HONORAIRES DE NEGOCIATION : 16.200,00 €,A proximité des rue Lepic et des Abbesses, ,Dans une résidence de standing située dans une rue calme (impasse) ,Appartement de 3 pièces entièrement sur jardin  comprenant:,Entrée avec placards, séjour triple (double-exposition)sur jardins, chambre sur jardin , cuisine équipée sur jardin, salle de douche, wc indépendants,Cave au sous-sol,Bon état général,Calme - verdure - soleil ,Mes Rémi CORPECHOT, Corinne DESSERTENNE-BROSSARD et Fabrice BOURDEAU ,93 rue Saint Lazare - 75009 PARIS,REFERENCE A RAPPELER A L'OFFICE POUR TOUT CONTACT : 160922-6003,450 000 euros Nego : 16200.0 euros, Une annonce immobilière de notaire du site Immonot,Référence annonce : 160922-6003"
1146034775,https://www.leboncoin.fr/ventes_immobilieres/1146034775.htm?ca=12_s,Studio 1 pièce 22 m²,2017-06-07,Mise en ligne le 7 juin à 11:50,194 000 €,Paris 75019,Appartement,1,22 m,"Porte des Lilas, studio 23 m2,Rue de Belleville, joli studio meublé de 22,89 m² au premier étage d'un immeuble ancien réhabilité comprenant :  Belle pièce principale avec cuisine aménagée et équipée, salle de douche avec WC.  Parquet, double vitrage, douche à l'italienne.,Référence annonce : 1393,Le prix indiqué comprend les honoraires à la charge de l'acheteur : 4,86% TTC du prix du bien hors honoraires,Prix hors honoraires : 185 000 €,A propos de la copropriété :,Nombre de lots : 10,Charges prévisionnelles annuelles : 680 €"
1143186408,https://www.leboncoin.fr/ventes_immobilieres/1143186408.htm?ca=12_s,Rue Saint-Honoré 75001 PARIS,2017-06-01,Mise en ligne le 1 juin à 16:31,228 000 €,Paris 75001,Appartement,1,23 m,"NOTAIRE vend : ,Logement de 23m² Carrez, situé au 1er étage sur cour dans un immeuble du XVIIIème siècle; pièce principale, salle d'eau, WC.,Important travaux à prévoir.,Prix : 210.000,00€ plus honoraires de négociation à la charge de l'acquéreur de 18.000,00 € TTC soit au total 228.000,00 €. ,Copropriété de 30 lots."
1144049905,https://www.leboncoin.fr/ventes_immobilieres/1144049905.htm?ca=12_s,SÉGUR/UNESCO PARIS 15e 48m2 À RAFRAÎCHIR,2017-06-04,Mise en ligne le 4 juin à 14:20,495 000 €,Paris 75015,Appartement,3,48 m,"À VENDRE, 495 000€ FAI (10 312€/m2),SÉGUR/ UNESCO PARIS 15e,3-pièces de  48 m2 à rafraîchir avec cave.,2e  étage sans  ascenseur ,I. - L’APPARTEMENT,         — Entre rue et cour : ,* Couloir d’entrée : 3m2,* Salle-de-bain  : 3 m2,— Sur rue sans vis-à-vis (sud est):,* Séjour   : 12m2,* Salle-à-manger  : 12 m2,* Parquet sous moquette,— Sur cour  (nord-ouest) ,* Cuisine avec fenêtre : 3m2,* Chambre avec grand placard intégré : 14m2,* WC avec fenêtre,* Chauffage/eau chaude :  individuel  à gaz,II. - L’IMMEUBLE,* Pierre de Paris, digicode, tapis., ,III.  - CONDITIONS FINANCIERES,* Charges mensuelles :  55€/mois,* Taxe foncière : 800€ environ.,* Commission incluse à la charge de l'acquéreur : 20 000€ TTC,Passy,@IMMO-global,10, rue Lekain 75016-PARIS,La Pierre : Votre Avenir - Notre Métier,Tel. :  06 50 78 29 47 ; @ : jpetmassocies@gmail.com,Mandat n° 111"
